Year	Scn	strata	TroutUnit	Landform	GBPU	Ecosection	LU	BEC	aTot	aLU_NaturalPermanent	aLU_Range	aLU_Agriculture	aLU_Natural	aLU_Urban	aLU_Industrial	aPark	kmPipelines_existing	kmPipelines_proposed	nMines_Aggregate	nMines_Coal	nMines_Mineral	nMines_Future	nWindFarms	kmTransLine_existing	kmTransLine_potential	aProductiveForest	aConif	aMidSeralConif	kmRoad	aRdDensityCls_1	aRdDensityCls_2	aRdDensityCls_3	aRdDensityCls_4	aRdDensityCls_5	aHumanPressureCls_1	aHumanPressureCls_2	aHumanPressureCls_3	aHumanPressureCls_4	aHumanPressureCls_5	aSecureFull	aSecurePartial	aSecureNonHab	aNonSecureHab	aNonSecureNonHab	aBEIcls_1	aBEIcls_2	aBEIcls_3	aBEIcls_4	aBEIcls_5	aBEIcls6	aBEIcls8
2014	CurrCond	94	tuBellIrving	lf4Plain	Stewart	SBR_SouthernBoundaryRanges	Bowser	CMAun	2020	2020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020	0	0	0	0	1965	55	0	0	0	0	0	2020	0	0	0	0	0	0	0	2020	0
2014	CurrCond	95	tuBellIrving	lf4Plain	Stewart	SBR_SouthernBoundaryRanges	Bowser	MHmmp	1435	1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1435	0	0	0	0	1435	0	0	0	0	0	0	1435	0	0	0	0	0	0	0	1435	0
2014	CurrCond	96	tuBellIrving	lf4Plain	Stewart	SBR_SouthernBoundaryRanges	Bear	CMAun	138	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	2	136	0	0	0	0	0	138	0	0	0	0	0	0	0	138	0
2014	CurrCond	97	tuBellIrving	lf4Plain	Stewart	SBR_SouthernBoundaryRanges	Bear	MHmmp	81	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	38	43	0	0	0	0	0	81	0	0	0	0	0	0	0	81	0
2014	CurrCond	98	tuBellIrving	lf4Plain	Stewart	SBR_SouthernBoundaryRanges	Wildfire	BAFAun	434	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	0	0	0	0	434	0	0	0	0	0	0	434	0	0	0	0	0	0	0	434	0
2014	CurrCond	99	tuBellIrving	lf4Plain	Stewart	SBR_SouthernBoundaryRanges	Wildfire	ESSFwvp	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	18	0	0	0	0	0	0	18	0	0	0	0	0	0	0	18	0
2014	CurrCond	100	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NAB_NassBasin	Tintina	ICHmc1	4339	148	0	0	4191	0	0	0	0	0	0	0	0	0	0	0	0	4171	4090	0	45.900000	1009	377	310	140	2503	0	4264	75	0	0	3596	183	0	560	0	0	4333	0	6	0	0	0
2014	CurrCond	101	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NAB_NassBasin	Madely	ICHmc1	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	6	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0
2014	CurrCond	102	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NAB_NassBasin	Wildfire	ICHmc1	1575	63	0	0	1512	0	0	0	0	0	0	0	0	0	0	0	0	1416	1196	189	17.500000	470	84	91	37	893	0	1575	0	0	0	758	225	0	592	0	0	1575	0	0	0	0	0
2014	CurrCond	103	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	ESSFwv	183	42	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	132	132	0	0	180	2	1	0	0	0	183	0	0	0	183	0	0	0	0	0	92	34	57	0	0	0
2014	CurrCond	104	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	ESSFwvp	70	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	48	48	0	0	70	0	0	0	0	0	70	0	0	0	70	0	0	0	0	0	0	70	0	0	0	0
2014	CurrCond	105	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	ICHmc1	1350	29	0	0	1321	0	0	0	0	0	0	0	0	0	0	0	0	1308	1308	0	2.600000	887	131	105	24	203	0	1350	0	0	0	1350	0	0	0	0	0	995	331	24	0	0	0
2014	CurrCond	106	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	BAFAun	55	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	1	54	0	0	0	51	0	4	0	0	1	50	0	0	0	4	0
2014	CurrCond	107	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	ESSFwv	5523	3148	0	0	2375	0	0	0	0	0	0	0	0	0	0	0	0	1712	1684	0	0	5523	0	0	0	0	2347	3176	0	0	0	5516	0	7	0	0	2871	1695	222	728	0	7	0
2014	CurrCond	108	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	ESSFwvp	343	278	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	343	0	0	0	0	103	240	0	0	0	313	0	30	0	0	82	195	12	24	0	30	0
2014	CurrCond	109	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	ICHmc1	7693	1408	0	0	6285	0	0	0	0	0	0	0	0	0	0	0	0	6123	5628	0	59.900000	3092	390	465	244	3502	145	7548	0	0	0	3940	1505	0	2248	0	1675	5902	55	61	0	0	0
2014	CurrCond	110	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Craven	BAFAun	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	3	0	1	0	0	0	3	0	0	0	1	0
2014	CurrCond	111	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Craven	ESSFwv	8157	2456	0	0	5701	0	0	0	0	0	0	0	0	0	0	0	0	4188	4188	0	0	8157	0	0	0	0	6851	1306	0	0	0	8149	0	8	0	0	3540	2673	763	1173	0	8	0
2014	CurrCond	112	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Craven	ESSFwvp	3113	1452	0	0	1661	0	0	0	0	0	0	0	0	0	0	0	0	843	843	0	0	3113	0	0	0	0	2987	126	0	0	0	3101	0	12	0	0	1542	952	86	521	0	12	0
2014	CurrCond	113	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Craven	ICHmc1	2677	466	0	0	2211	0	0	0	0	0	0	0	0	0	0	0	0	2253	2081	207	9.200000	1782	171	161	46	517	164	2513	0	0	0	2578	86	0	13	0	270	1097	1310	0	0	0	0
2014	CurrCond	114	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Craven	SBSmc2	7282	761	0	0	6521	0	0	0	0	0	0	0	0	0	0	0	0	4799	4732	137	0	7282	0	0	0	0	5994	1288	0	0	0	7282	0	0	0	0	350	6600	96	236	0	0	0
2014	CurrCond	115	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Wildfire	BAFAun	63	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	3	0	0	0	0	63	0	0	0	34	0	29	0	0	28	4	0	2	0	29	0
2014	CurrCond	116	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Wildfire	ESSFwv	4831	2694	0	0	2137	0	0	0	0	0	0	0	0	0	0	0	0	1514	1514	2	0	4799	32	0	0	0	2089	2742	0	0	0	4831	0	0	0	0	921	2247	470	1193	0	0	0
2014	CurrCond	117	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Wildfire	ESSFwvp	1362	1017	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	198	198	4	0	1342	20	0	0	0	147	1215	0	0	0	1347	0	15	0	0	517	763	0	67	0	15	0
2014	CurrCond	118	tuBellIrving	lf4UshapeValleys	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Wildfire	ICHmc1	7755	1183	0	0	6572	0	0	0	0	0	0	0	0	0	0	0	0	6021	5904	386	25.900000	6330	58	63	37	1267	3172	4583	0	0	0	6282	378	0	1095	0	1333	5442	0	980	0	0	0
2014	CurrCond	119	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bowser	BAFAun	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0
2014	CurrCond	120	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bowser	CMAun	53	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	30	23	0	0	0	2	0	51	0	0	0	0	0	2	0	51	0
2014	CurrCond	121	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bowser	ESSFwv	279	271	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700000	149	32	56	22	20	279	0	0	0	0	33	0	246	0	0	0	0	0	33	0	246	0
2014	CurrCond	122	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bowser	ESSFwvp	585	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600000	449	22	62	31	21	585	0	0	0	0	0	0	585	0	0	0	0	0	0	0	585	0
2014	CurrCond	123	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bowser	ICHmc1	10703	5879	0	0	4824	0	0	0	0	0	0	0	0	0	0	0	0	3198	2255	28	1.300000	10061	617	23	0	2	9572	1131	0	0	0	8873	0	1830	0	0	2447	4369	607	1450	0	0	1830
2014	CurrCond	124	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bowser	MHmm2	10667	7006	0	0	3499	145	17	0	0	0	0	0	0	0	0	0	0	2133	2101	0	11.100000	9130	522	284	96	635	10514	153	0	0	0	7421	309	2190	730	17	0	4692	1495	2273	0	2071	136
2014	CurrCond	125	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bowser	MHmmp	8402	7568	0	0	834	0	0	0	0	0	0	0	0	0	0	0	0	253	253	0	2.200000	8118	138	44	5	97	7539	863	0	0	0	1922	57	5934	489	0	0	874	911	683	0	5858	76
2014	CurrCond	126	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bear	CMAun	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0
2014	CurrCond	127	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Bear	MHmmp	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	50	0	0	0	0	0	0	50	0	0	0	0	0	0	0	50	0
2014	CurrCond	128	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Wildfire	BAFAun	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	20	0
2014	CurrCond	129	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Wildfire	CMAun	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0
2014	CurrCond	130	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Wildfire	ESSFwv	69	67	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	66	3	0	0	0	69	0	0	0	0	12	0	57	0	0	0	10	0	2	0	57	0
2014	CurrCond	131	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Wildfire	ESSFwvp	480	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.700000	204	88	138	27	23	480	0	0	0	0	0	0	480	0	0	0	0	0	0	0	480	0
2014	CurrCond	132	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Wildfire	ICHmc1	1220	258	0	0	962	0	0	0	0	0	0	0	0	0	0	0	0	928	889	6	0	1220	0	0	0	0	920	300	0	0	0	1220	0	0	0	0	7	792	249	172	0	0	0
2014	CurrCond	133	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Wildfire	MHmm2	3519	1109	0	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	1851	1839	5	0	3519	0	0	0	0	90	3429	0	0	0	3519	0	0	0	0	0	1143	389	1987	0	0	0
2014	CurrCond	134	tuBellIrving	lf4UshapeValleys	Stewart	MEM_MeziadinMountains	Wildfire	MHmmp	782	651	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	782	0	0	0	0	27	755	0	0	0	576	0	206	0	0	0	93	316	167	0	206	0
2014	CurrCond	135	tuBellIrving	lf4UshapeValleys	Stewart	NAB_NassBasin	Tintina	ICHmc1	2154	371	0	10	1773	0	0	41	0	0	0	0	0	0	0	0	0	1935	1843	0	5.700000	1267	173	157	56	501	7	2125	22	0	0	2009	0	0	145	0	0	2101	0	53	0	0	0
2014	CurrCond	136	tuBellIrving	lf4UshapeValleys	Stewart	NAB_NassBasin	Madely	ICHmc1	26	4	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	0	26	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	26	0	0	0
2014	CurrCond	137	tuBellIrving	lf4UshapeValleys	Stewart	NAB_NassBasin	Bowser	ICHmc1	2940	1830	0	0	1110	0	0	0	0	0	0	0	0	0	0	0	0	1207	1117	29	7.300000	2186	112	126	47	469	1371	1569	0	0	0	1360	0	1580	0	0	0	1360	0	0	0	0	1580
2014	CurrCond	138	tuBellIrving	lf4UshapeValleys	Stewart	NAB_NassBasin	Bowser	MHmm2	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	6	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0
2014	CurrCond	139	tuBellIrving	lf4UshapeValleys	Stewart	NAB_NassBasin	Wildfire	ICHmc1	1424	291	0	173	960	0	0	1	0	0	0	0	0	0	0	0	0	1142	1028	0	2.800000	749	160	129	52	334	0	1331	93	0	0	664	122	0	638	0	0	1424	0	0	0	0	0
2014	CurrCond	140	tuBellIrving	lf4UshapeValleys	Stewart	NSM_NorthernSkeenaMountains	Oweegee	ESSFwv	4433	1023	0	0	3410	0	0	0	0	0	0	0	0	0	0	0	0	2481	2438	0	0	4433	0	0	0	0	1267	3166	0	0	0	4427	6	0	0	0	3785	496	19	133	0	0	0
2014	CurrCond	141	tuBellIrving	lf4UshapeValleys	Stewart	NSM_NorthernSkeenaMountains	Oweegee	ESSFwvp	214	44	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	96	96	0	0	214	0	0	0	0	114	100	0	0	0	214	0	0	0	0	207	0	7	0	0	0	0
2014	CurrCond	142	tuBellIrving	lf4UshapeValleys	Stewart	NSM_NorthernSkeenaMountains	Oweegee	ICHmc1	5083	2051	0	0	3032	0	0	0	0	0	0	0	0	0	0	0	0	3133	2544	0	15.700000	3343	261	213	92	1174	76	5007	0	0	0	3476	790	0	817	0	1838	3087	0	158	0	0	0
2014	CurrCond	143	tuBellIrving	lf4UshapeValleys	Stewart	NSM_NorthernSkeenaMountains	Wildfire	ESSFwv	2751	1512	0	0	1239	0	0	0	0	0	0	0	0	0	0	0	0	552	552	5	0	2751	0	0	0	0	1735	1016	0	0	0	2176	0	575	0	0	409	1200	0	567	0	575	0
2014	CurrCond	144	tuBellIrving	lf4UshapeValleys	Stewart	NSM_NorthernSkeenaMountains	Wildfire	ESSFwvp	1159	805	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	114	114	0	0	1159	0	0	0	0	1034	125	0	0	0	499	0	660	0	0	22	363	0	114	0	660	0
2014	CurrCond	145	tuBellIrving	lf4UshapeValleys	Stewart	NSM_NorthernSkeenaMountains	Wildfire	ICHmc1	5200	1906	0	0	3294	0	0	0	0	0	0	0	0	0	0	0	0	3279	2896	158	3.300000	4445	214	128	46	367	1765	3435	0	0	0	4691	239	0	270	0	939	4184	0	77	0	0	0
2014	CurrCond	146	tuBellIrving	lf4UshapeValleys	Stewart	SBR_SouthernBoundaryRanges	Bowser	BAFAun	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	30	0	0	0	0	0	0	30	0	0	0	0	0	0	0	30	0
2014	CurrCond	147	tuBellIrving	lf4UshapeValleys	Stewart	SBR_SouthernBoundaryRanges	Bowser	MHmm2	54	14	0	0	2	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800000	5	4	3	3	39	54	0	0	0	0	0	0	0	7	47	0	7	0	0	0	47	0
2014	CurrCond	148	tuBellIrving	lf4UshapeValleys	Stewart	SBR_SouthernBoundaryRanges	Bowser	MHmmp	1635	1484	0	0	62	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1481	26	22	10	96	1604	31	0	0	0	0	0	1404	114	117	0	111	3	0	0	1519	2
2014	CurrCond	149	tuBellIrving	lf4UshapeValleys	Stewart	SBR_SouthernBoundaryRanges	Wildfire	BAFAun	187	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	187	0	0	0	0	0	0	187	0	0	0	0	0	0	0	187	0
2014	CurrCond	150	tuBellIrving	lf4UshapeValleys	Stewart	SBR_SouthernBoundaryRanges	Wildfire	ESSFwv	99	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	99	0	0	0	0	10	0	89	0	0	0	0	0	10	0	89	0
2014	CurrCond	151	tuBellIrving	lf4UshapeValleys	Stewart	SBR_SouthernBoundaryRanges	Wildfire	ESSFwvp	437	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	22	4	0	0	437	0	0	0	0	0	0	437	0	0	0	0	0	0	0	437	0
2014	CurrCond	152	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NAB_NassBasin	Tintina	ESSFwv	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	36	36	0	0	68	0	0	0	0	0	68	0	0	0	68	0	0	0	0	2	46	0	20	0	0	0
2014	CurrCond	153	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NAB_NassBasin	Tintina	ICHmc1	8026	102	0	0	7924	0	0	0	0	0	0	0	0	0	0	0	0	7666	7597	130	76.600000	2018	653	603	234	4518	0	7142	884	0	0	6494	838	0	694	0	8	7967	5	46	0	0	0
2014	CurrCond	154	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NAB_NassBasin	Madely	ICHmc1	124	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	124	124	0	0.600000	80	5	5	1	33	0	124	0	0	0	124	0	0	0	0	0	92	2	30	0	0	0
2014	CurrCond	155	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NAB_NassBasin	Wildfire	ESSFwv	49	7	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	24	24	0	0	49	0	0	0	0	0	49	0	0	0	49	0	0	0	0	0	39	0	10	0	0	0
2014	CurrCond	156	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NAB_NassBasin	Wildfire	ICHmc1	1770	96	0	0	1674	0	0	0	0	0	0	0	0	0	0	0	0	1487	1409	249	6.400000	1011	129	124	45	461	0	1770	0	0	0	1514	237	0	19	0	0	1760	8	2	0	0	0
2014	CurrCond	157	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	BAFAun	1488	1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1454	16	11	4	3	0	1488	0	0	0	362	0	1126	0	0	8	41	21	292	73	1053	0
2014	CurrCond	158	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	CMAun	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0
2014	CurrCond	159	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	ESSFwv	5655	2164	0	0	3491	0	0	0	0	0	0	0	0	0	0	0	0	1716	1716	13	7.800000	4982	71	93	44	465	0	5655	0	0	0	5419	0	236	0	0	627	1904	942	1946	20	216	0
2014	CurrCond	160	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	ESSFwvp	4029	3575	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	38	38	0	0.400000	3837	44	38	19	91	0	4029	0	0	0	2448	0	1581	0	0	497	415	410	1126	250	1331	0
2014	CurrCond	161	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	ICHmc1	5134	119	0	0	5015	0	0	0	0	0	0	0	0	0	0	0	0	4635	4576	122	28.500000	2507	512	419	114	1582	0	5129	5	0	0	5134	0	0	0	0	25	3501	1395	213	0	0	0
2014	CurrCond	162	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Tintina	MHmm2	235	1	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	164	164	46	0	231	4	0	0	0	0	235	0	0	0	232	0	3	0	0	0	229	0	3	3	0	0
2014	CurrCond	163	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	BAFAun	7148	7148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7148	0	0	0	0	3239	3909	0	0	0	1631	0	5517	0	0	777	695	146	13	0	5517	0
2014	CurrCond	164	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	ESSFwv	4778	2184	0	0	2594	0	0	0	0	0	0	0	0	0	0	0	0	1466	1449	0	3.900000	4392	54	40	34	258	672	4106	0	0	0	4716	28	34	0	0	1276	1991	1473	4	0	34	0
2014	CurrCond	165	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	ESSFwvp	4513	4153	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	136	136	0	0	4508	5	0	0	0	1114	3399	0	0	0	3845	0	668	0	0	1487	1302	1025	31	0	668	0
2014	CurrCond	166	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Oweegee	ICHmc1	4575	440	0	0	4135	0	0	0	0	0	0	0	0	0	0	0	0	3976	3970	0	13	3073	319	257	89	837	1	4574	0	0	0	3386	764	0	425	0	722	3516	337	0	0	0	0
2014	CurrCond	167	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	TaylorDamdochax	BAFAun	165	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	14	151	0	0	0	11	0	154	0	0	0	11	0	0	0	154	0
2014	CurrCond	168	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	TaylorDamdochax	ESSFwv	92	52	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	92	0	0	0	92	0	0	0	0	0	0	92	0	0	0	0
2014	CurrCond	169	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	TaylorDamdochax	ESSFwvp	42	25	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	42	0	0	0	0	19	23	0	0	0	33	0	9	0	0	0	19	13	1	0	9	0
2014	CurrCond	170	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Madely	ICHmc1	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	4	0	4	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0
2014	CurrCond	171	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Sallysout	BAFAun	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0
2014	CurrCond	172	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Sallysout	CMAun	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0
2014	CurrCond	173	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Sallysout	ESSFwvp	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0
2014	CurrCond	174	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	MiddleIskutRiver	BAFAun	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	1	11	0	0	0	3	0	9	0	0	3	0	0	0	0	9	0
2014	CurrCond	175	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	MiddleIskutRiver	ESSFwvp	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	1	0	3	0	0	1	0	0	0	0	3	0
2014	CurrCond	176	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Muskaboo	BAFAun	146	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	130	16	0	0	0	27	0	119	0	0	8	19	0	0	0	119	0
2014	CurrCond	177	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Muskaboo	ESSFwv	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
2014	CurrCond	178	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Muskaboo	ESSFwvp	45	21	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	45	0	0	0	0	45	0	0	0	0	45	0	0	0	0	6	16	21	2	0	0	0
2014	CurrCond	179	tuBellIrving	lf4ModerateSlope	UpperSkeena_Nass	NSM_NorthernSkeenaMountains	Craven	BAFAun	18958	18932	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	18958	0	0	0	0	17638	1320	0	0	0	6566	0	12392	0	0	1755	1778	2483	550	0	12392	0
